symbol,timestamp,interval,open,high,low,close,volume
AAPL,2025-11-03T11:38:08.727273,tick,270.76,270.76,270.76,270.76,4.0
AAPL,2025-11-03T11:38:08.727351,tick,270.76,270.76,270.76,270.76,96.0
AAPL,2025-11-03T11:38:08.727352,tick,270.76,270.76,270.76,270.76,4.0
AAPL,2025-11-03T11:38:08.727557,tick,270.76,270.76,270.76,270.76,4.0
AAPL,2025-11-03T11:38:12.722853,tick,270.76,270.76,270.76,270.76,96.0
AAPL,2025-11-03T11:38:12.722854,tick,270.76,270.76,270.76,270.76,4.0
AAPL,2025-11-03T11:38:14.880162,tick,270.76,270.76,270.76,270.76,96.0
AAPL,2025-11-03T11:38:14.880165,tick,270.76,270.76,270.76,270.76,37.0
AAPL,2025-11-03T11:38:14.880176,tick,270.72,270.72,270.72,270.72,14.0
AAPL,2025-11-03T11:38:14.899352,tick,270.66,270.66,270.66,270.66,5.0
AAPL,2025-11-03T11:38:14.899442,tick,270.65,270.65,270.65,270.65,1.0
AAPL,2025-11-03T11:38:14.899445,tick,270.65,270.65,270.65,270.65,25.0
AAPL,2025-11-03T11:38:14.899467,tick,270.65,270.65,270.65,270.65,25.0
AAPL,2025-11-03T11:38:14.899813,tick,270.64,270.64,270.64,270.64,1.0
AAPL,2025-11-03T11:38:18.656145,tick,270.7,270.7,270.7,270.7,5.0
AAPL,2025-11-03T11:38:34.783218,tick,270.72,270.72,270.72,270.72,4.0
AAPL,2025-11-03T11:38:36.858029,tick,270.67,270.67,270.67,270.67,50.0
AAPL,2025-11-03T11:38:36.858030,tick,270.66,270.66,270.66,270.66,50.0
AAPL,2025-11-03T11:38:36.858073,tick,270.66,270.66,270.66,270.66,50.0
AAPL,2025-11-03T11:38:45.938061,tick,270.71,270.71,270.71,270.71,10.0
AAPL,2025-11-03T11:38:48.084090,tick,270.68,270.68,270.68,270.68,5.0
AAPL,2025-11-03T11:38:48.084105,tick,270.7,270.7,270.7,270.7,5.0
AAPL,2025-11-03T11:39:01.651869,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T11:39:01.652435,tick,270.7,270.7,270.7,270.7,4.0
AAPL,2025-11-03T11:39:04.870546,tick,270.7,270.7,270.7,270.7,16.0
AAPL,2025-11-03T11:39:05.870545,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T11:39:05.870552,tick,270.7,270.7,270.7,270.7,3.0
AAPL,2025-11-03T11:39:07.768263,tick,270.68,270.68,270.68,270.68,100.0
AAPL,2025-11-03T11:39:07.768273,tick,270.66,270.66,270.66,270.66,5.0
AAPL,2025-11-03T11:39:07.768546,tick,270.68,270.68,270.68,270.68,100.0
AAPL,2025-11-03T11:39:07.768547,tick,270.66,270.66,270.66,270.66,10.0
AAPL,2025-11-03T11:39:07.769194,tick,270.65,270.65,270.65,270.65,74.0
AAPL,2025-11-03T11:39:07.769195,tick,270.63,270.63,270.63,270.63,1.0
AAPL,2025-11-03T11:39:07.769197,tick,270.63,270.63,270.63,270.63,3.0
AAPL,2025-11-03T11:39:07.770163,tick,270.62,270.62,270.62,270.62,54.0
AAPL,2025-11-03T11:39:07.770165,tick,270.62,270.62,270.62,270.62,50.0
AAPL,2025-11-03T11:39:07.770166,tick,270.62,270.62,270.62,270.62,30.0
AAPL,2025-11-03T11:39:07.770482,tick,270.65,270.65,270.65,270.65,30.0
AAPL,2025-11-03T11:39:07.770656,tick,270.65,270.65,270.65,270.65,3.0
AAPL,2025-11-03T11:39:07.770734,tick,270.65,270.65,270.65,270.65,37.0
AAPL,2025-11-03T11:39:07.771547,tick,270.61,270.61,270.61,270.61,2.0
AAPL,2025-11-03T11:39:07.772219,tick,270.61,270.61,270.61,270.61,50.0
AAPL,2025-11-03T11:39:07.772221,tick,270.6,270.6,270.6,270.6,100.0
AAPL,2025-11-03T11:39:07.772223,tick,270.6,270.6,270.6,270.6,1.0
AAPL,2025-11-03T11:39:07.772224,tick,270.6,270.6,270.6,270.6,5.0
AAPL,2025-11-03T11:39:07.772227,tick,270.6,270.6,270.6,270.6,6.0
AAPL,2025-11-03T11:39:07.772347,tick,270.6,270.6,270.6,270.6,2.0
AAPL,2025-11-03T11:39:07.772355,tick,270.6,270.6,270.6,270.6,1.0
AAPL,2025-11-03T11:39:14.360682,tick,270.59,270.59,270.59,270.59,25.0
AAPL,2025-11-03T11:40:24.617784,tick,270.66,270.66,270.66,270.66,50.0
AAPL,2025-11-03T11:40:24.618737,tick,270.66,270.66,270.66,270.66,44.0
AAPL,2025-11-03T11:40:31.698538,tick,270.63,270.63,270.63,270.63,6.0
AAPL,2025-11-03T11:40:31.698548,tick,270.63,270.63,270.63,270.63,2.0
AAPL,2025-11-03T11:40:31.788684,tick,270.67,270.67,270.67,270.67,1.0
AAPL,2025-11-03T11:40:39.905017,tick,270.67,270.67,270.67,270.67,8.0
AAPL,2025-11-03T11:40:39.905113,tick,270.67,270.67,270.67,270.67,2.0
AAPL,2025-11-03T11:41:13.963167,tick,270.69,270.69,270.69,270.69,35.0
AAPL,2025-11-03T11:41:39.345007,tick,270.7,270.7,270.7,270.7,10.0
AAPL,2025-11-03T11:41:39.345008,tick,270.7,270.7,270.7,270.7,4.0
AAPL,2025-11-03T11:41:39.345061,tick,270.7,270.7,270.7,270.7,2.0
AAPL,2025-11-03T11:41:39.345124,tick,270.72,270.72,270.72,270.72,4.0
AAPL,2025-11-03T11:41:39.345203,tick,270.7,270.7,270.7,270.7,25.0
AAPL,2025-11-03T11:41:39.345270,tick,270.72,270.72,270.72,270.72,25.0
AAPL,2025-11-03T11:41:39.345361,tick,270.69,270.69,270.69,270.69,1.0
AAPL,2025-11-03T11:41:39.345363,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T11:41:39.345368,tick,270.7,270.7,270.7,270.7,2.0
AAPL,2025-11-03T11:41:47.864162,tick,270.75,270.75,270.75,270.75,5.0
AAPL,2025-11-03T11:41:47.864163,tick,270.76,270.76,270.76,270.76,45.0
AAPL,2025-11-03T11:41:47.864171,tick,270.74,270.74,270.74,270.74,25.0
AAPL,2025-11-03T11:41:47.864212,tick,270.76,270.76,270.76,270.76,121.0
AAPL,2025-11-03T11:41:47.864231,tick,270.75,270.75,270.75,270.75,25.0
AAPL,2025-11-03T11:41:47.864267,tick,270.8,270.8,270.8,270.8,125.0
AAPL,2025-11-03T11:41:47.864271,tick,270.8,270.8,270.8,270.8,77.0
AAPL,2025-11-03T11:41:47.864293,tick,270.77,270.77,270.77,270.77,25.0
AAPL,2025-11-03T11:41:47.864306,tick,270.77,270.77,270.77,270.77,25.0
AAPL,2025-11-03T11:41:47.864395,tick,270.79,270.79,270.79,270.79,25.0
AAPL,2025-11-03T11:41:47.864576,tick,270.85,270.85,270.85,270.85,6.0
AAPL,2025-11-03T11:41:47.864586,tick,270.85,270.85,270.85,270.85,17.0
AAPL,2025-11-03T11:41:47.864590,tick,270.76,270.76,270.76,270.76,6.0
AAPL,2025-11-03T11:41:47.864730,tick,270.86,270.86,270.86,270.86,25.0
AAPL,2025-11-03T11:41:47.867147,tick,270.87,270.87,270.87,270.87,48.0
AAPL,2025-11-03T11:41:47.880488,tick,270.87,270.87,270.87,270.87,48.0
AAPL,2025-11-03T11:41:47.886424,tick,270.89,270.89,270.89,270.89,48.0
AAPL,2025-11-03T11:42:11.438172,tick,270.85,270.85,270.85,270.85,1.0
AAPL,2025-11-03T11:42:22.543701,tick,270.9,270.9,270.9,270.9,3.0
AAPL,2025-11-03T11:42:39.386194,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T11:42:47.806446,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T11:42:51.109109,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:42:56.903694,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:42:57.128520,tick,270.76,270.76,270.76,270.76,1.0
AAPL,2025-11-03T11:43:14.309234,tick,270.8,270.8,270.8,270.8,10.0
AAPL,2025-11-03T11:43:22.780550,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:43:22.780948,tick,270.8,270.8,270.8,270.8,10.0
AAPL,2025-11-03T11:43:22.780952,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:43:32.204237,tick,270.76,270.76,270.76,270.76,1.0
AAPL,2025-11-03T11:43:45.612841,tick,270.76,270.76,270.76,270.76,5.0
AAPL,2025-11-03T11:43:53.133042,tick,270.76,270.76,270.76,270.76,3.0
AAPL,2025-11-03T11:44:06.726027,tick,270.76,270.76,270.76,270.76,1.0
AAPL,2025-11-03T11:44:06.726037,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:44:18.293947,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:44:21.932873,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:44:32.742577,tick,270.8,270.8,270.8,270.8,8.0
AAPL,2025-11-03T11:44:32.742955,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:44:32.743423,tick,270.8,270.8,270.8,270.8,58.0
AAPL,2025-11-03T11:44:32.743449,tick,270.8,270.8,270.8,270.8,33.0
AAPL,2025-11-03T11:44:54.697066,tick,270.83,270.83,270.83,270.83,10.0
AAPL,2025-11-03T11:45:01.698712,tick,270.8,270.8,270.8,270.8,4.0
AAPL,2025-11-03T11:45:01.699085,tick,270.8,270.8,270.8,270.8,21.0
AAPL,2025-11-03T11:45:07.252837,tick,270.73,270.73,270.73,270.73,9.0
AAPL,2025-11-03T11:45:22.255864,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T11:45:35.689975,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T11:46:01.005616,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T11:46:01.005628,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T11:46:01.005759,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T11:46:07.493883,tick,270.84,270.84,270.84,270.84,6.0
AAPL,2025-11-03T11:46:07.493909,tick,270.86,270.86,270.86,270.86,1.0
AAPL,2025-11-03T11:46:07.494102,tick,270.91,270.91,270.91,270.91,25.0
AAPL,2025-11-03T11:46:07.494267,tick,270.85,270.85,270.85,270.85,10.0
AAPL,2025-11-03T11:46:07.494272,tick,270.86,270.86,270.86,270.86,1.0
AAPL,2025-11-03T11:46:07.494277,tick,270.9,270.9,270.9,270.9,48.0
AAPL,2025-11-03T11:46:07.494282,tick,270.9,270.9,270.9,270.9,10.0
AAPL,2025-11-03T11:46:07.494299,tick,270.9,270.9,270.9,270.9,2.0
AAPL,2025-11-03T11:46:07.494403,tick,270.86,270.86,270.86,270.86,1.0
AAPL,2025-11-03T11:46:07.494417,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T11:46:07.494438,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T11:46:07.494441,tick,270.85,270.85,270.85,270.85,1.0
AAPL,2025-11-03T11:46:07.494445,tick,270.85,270.85,270.85,270.85,8.0
AAPL,2025-11-03T11:46:07.494480,tick,270.86,270.86,270.86,270.86,1.0
AAPL,2025-11-03T11:46:07.494482,tick,270.88,270.88,270.88,270.88,28.0
AAPL,2025-11-03T11:46:07.494528,tick,270.88,270.88,270.88,270.88,10.0
AAPL,2025-11-03T11:46:07.494530,tick,270.88,270.88,270.88,270.88,1.0
AAPL,2025-11-03T11:46:07.494534,tick,270.88,270.88,270.88,270.88,4.0
AAPL,2025-11-03T11:46:07.494536,tick,270.88,270.88,270.88,270.88,2.0
AAPL,2025-11-03T11:46:07.494542,tick,270.88,270.88,270.88,270.88,1.0
AAPL,2025-11-03T11:46:07.494545,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T11:46:07.494571,tick,270.88,270.88,270.88,270.88,5.0
AAPL,2025-11-03T11:46:07.494600,tick,270.88,270.88,270.88,270.88,20.0
AAPL,2025-11-03T11:46:07.494651,tick,270.88,270.88,270.88,270.88,14.0
AAPL,2025-11-03T11:46:07.494755,tick,270.9,270.9,270.9,270.9,2.0
AAPL,2025-11-03T11:46:12.321903,tick,270.82,270.82,270.82,270.82,12.0
AAPL,2025-11-03T11:46:15.550654,tick,270.82,270.82,270.82,270.82,66.0
AAPL,2025-11-03T11:46:15.727171,tick,270.79,270.79,270.79,270.79,50.0
AAPL,2025-11-03T11:46:15.727172,tick,270.79,270.79,270.79,270.79,43.0
AAPL,2025-11-03T11:46:46.169379,tick,270.8,270.8,270.8,270.8,1.0
AAPL,2025-11-03T11:47:01.251396,tick,270.89,270.89,270.89,270.89,2.0
AAPL,2025-11-03T11:47:01.251745,tick,270.89,270.89,270.89,270.89,2.0
AAPL,2025-11-03T11:47:19.420770,tick,270.91,270.91,270.91,270.91,4.0
AAPL,2025-11-03T11:47:19.420834,tick,270.9,270.9,270.9,270.9,2.0
AAPL,2025-11-03T11:47:19.421126,tick,270.9,270.9,270.9,270.9,15.0
AAPL,2025-11-03T11:47:19.421128,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T11:47:23.315235,tick,270.91,270.91,270.91,270.91,25.0
AAPL,2025-11-03T11:47:23.315237,tick,270.91,270.91,270.91,270.91,250.0
AAPL,2025-11-03T11:47:23.315265,tick,270.91,270.91,270.91,270.91,25.0
AAPL,2025-11-03T11:47:23.315304,tick,270.91,270.91,270.91,270.91,25.0
AAPL,2025-11-03T11:47:26.439245,tick,270.91,270.91,270.91,270.91,15.0
AAPL,2025-11-03T11:47:32.774331,tick,270.91,270.91,270.91,270.91,100.0
AAPL,2025-11-03T11:47:37.767687,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T11:47:42.197859,tick,270.91,270.91,270.91,270.91,17.0
AAPL,2025-11-03T11:47:48.161459,tick,270.91,270.91,270.91,270.91,24.0
AAPL,2025-11-03T11:47:48.161461,tick,270.91,270.91,270.91,270.91,24.0
AAPL,2025-11-03T11:47:48.161466,tick,270.91,270.91,270.91,270.91,8.0
AAPL,2025-11-03T11:47:48.161485,tick,270.91,270.91,270.91,270.91,24.0
AAPL,2025-11-03T11:47:48.161517,tick,270.91,270.91,270.91,270.91,15.0
AAPL,2025-11-03T11:47:48.161526,tick,270.91,270.91,270.91,270.91,100.0
AAPL,2025-11-03T11:47:48.161570,tick,270.91,270.91,270.91,270.91,11.0
AAPL,2025-11-03T11:47:48.161742,tick,270.94,270.94,270.94,270.94,1.0
AAPL,2025-11-03T11:47:48.161743,tick,270.94,270.94,270.94,270.94,3.0
AAPL,2025-11-03T11:47:48.161746,tick,270.94,270.94,270.94,270.94,20.0
AAPL,2025-11-03T11:47:48.161776,tick,270.95,270.95,270.95,270.95,8.0
AAPL,2025-11-03T11:47:48.161783,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T11:47:48.161795,tick,270.96,270.96,270.96,270.96,6.0
AAPL,2025-11-03T11:47:48.161797,tick,270.96,270.96,270.96,270.96,27.0
AAPL,2025-11-03T11:47:48.161821,tick,270.97,270.97,270.97,270.97,6.0
AAPL,2025-11-03T11:47:48.161825,tick,270.97,270.97,270.97,270.97,1.0
AAPL,2025-11-03T11:47:48.161866,tick,270.95,270.95,270.95,270.95,6.0
AAPL,2025-11-03T11:47:48.161882,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.161935,tick,270.97,270.97,270.97,270.97,1.0
AAPL,2025-11-03T11:47:48.161939,tick,270.98,270.98,270.98,270.98,2.0
AAPL,2025-11-03T11:47:48.161943,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.161967,tick,270.98,270.98,270.98,270.98,1.0
AAPL,2025-11-03T11:47:48.161981,tick,270.99,270.99,270.99,270.99,5.0
AAPL,2025-11-03T11:47:48.162189,tick,270.97,270.97,270.97,270.97,1.0
AAPL,2025-11-03T11:47:48.162190,tick,270.98,270.98,270.98,270.98,7.0
AAPL,2025-11-03T11:47:48.162194,tick,270.98,270.98,270.98,270.98,1.0
AAPL,2025-11-03T11:47:48.162219,tick,270.97,270.97,270.97,270.97,1.0
AAPL,2025-11-03T11:47:48.162260,tick,270.98,270.98,270.98,270.98,1.0
AAPL,2025-11-03T11:47:48.162273,tick,271.0,271.0,271.0,271.0,8.0
AAPL,2025-11-03T11:47:48.162281,tick,270.99,270.99,270.99,270.99,1.0
AAPL,2025-11-03T11:47:48.162290,tick,271.0,271.0,271.0,271.0,44.0
AAPL,2025-11-03T11:47:48.162291,tick,271.0,271.0,271.0,271.0,11.0
AAPL,2025-11-03T11:47:48.162300,tick,271.0,271.0,271.0,271.0,2.0
AAPL,2025-11-03T11:47:48.162301,tick,270.99,270.99,270.99,270.99,1.0
AAPL,2025-11-03T11:47:48.162309,tick,271.0,271.0,271.0,271.0,5.0
AAPL,2025-11-03T11:47:48.162313,tick,271.0,271.0,271.0,271.0,15.0
AAPL,2025-11-03T11:47:48.162321,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162323,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162325,tick,271.0,271.0,271.0,271.0,4.0
AAPL,2025-11-03T11:47:48.162335,tick,271.0,271.0,271.0,271.0,24.0
AAPL,2025-11-03T11:47:48.162336,tick,271.0,271.0,271.0,271.0,14.0
AAPL,2025-11-03T11:47:48.162339,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162347,tick,271.0,271.0,271.0,271.0,6.0
AAPL,2025-11-03T11:47:48.162349,tick,271.0,271.0,271.0,271.0,8.0
AAPL,2025-11-03T11:47:48.162353,tick,271.0,271.0,271.0,271.0,2.0
AAPL,2025-11-03T11:47:48.162359,tick,271.0,271.0,271.0,271.0,20.0
AAPL,2025-11-03T11:47:48.162360,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162364,tick,271.0,271.0,271.0,271.0,8.0
AAPL,2025-11-03T11:47:48.162371,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162393,tick,271.0,271.0,271.0,271.0,2.0
AAPL,2025-11-03T11:47:48.162394,tick,271.0,271.0,271.0,271.0,3.0
AAPL,2025-11-03T11:47:48.162395,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162397,tick,271.0,271.0,271.0,271.0,15.0
AAPL,2025-11-03T11:47:48.162400,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162402,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T11:47:48.162476,tick,271.01,271.01,271.01,271.01,1.0
AAPL,2025-11-03T11:47:48.162479,tick,271.02,271.02,271.02,271.02,5.0
AAPL,2025-11-03T11:47:48.162506,tick,271.02,271.02,271.02,271.02,3.0
AAPL,2025-11-03T11:47:48.162532,tick,271.05,271.05,271.05,271.05,1.0
AAPL,2025-11-03T11:47:48.162792,tick,271.04,271.04,271.04,271.04,1.0
AAPL,2025-11-03T11:47:48.162824,tick,271.04,271.04,271.04,271.04,1.0
AAPL,2025-11-03T11:47:48.162830,tick,271.0,271.0,271.0,271.0,7.0
AAPL,2025-11-03T11:47:48.162858,tick,271.0,271.0,271.0,271.0,3.0
AAPL,2025-11-03T11:47:48.162859,tick,271.0,271.0,271.0,271.0,3.0
AAPL,2025-11-03T11:47:48.162860,tick,271.0,271.0,271.0,271.0,2.0
AAPL,2025-11-03T11:47:48.162862,tick,271.04,271.04,271.04,271.04,1.0
AAPL,2025-11-03T11:47:48.162915,tick,271.04,271.04,271.04,271.04,1.0
AAPL,2025-11-03T11:47:48.162930,tick,271.04,271.04,271.04,271.04,5.0
